id_inter;reference_type;citation;reference
2489;t;Scultori 2010;Scultori, H. C. S. 2010. Comunidade de morcegos, interações com flores e estratificação vertical em Mata Atlântica do Sul do Brasil. Dissertação de Mestrado, Universidade Estadual de Campinas, São Paulo, Brasil.
2490;a;Sigrist & Sazima 2002;Sigrist, M. R., and M. Sazima. 2002. Ruellia brevifolia (Pohl) Ezcurra (Acanthaceae): Fenologia da floração, biologia da polinização e reprodução. Revista Brasileira de Botânica 25:35–42.
2491;a;Sigrist & Sazima 2002;Sigrist, M. R., and M. Sazima. 2002. Ruellia brevifolia (Pohl) Ezcurra (Acanthaceae): Fenologia da floração, biologia da polinização e reprodução. Revista Brasileira de Botânica 25:35–42.
2492;a;Sigrist & Sazima 2002;Sigrist, M. R., and M. Sazima. 2002. Ruellia brevifolia (Pohl) Ezcurra (Acanthaceae): Fenologia da floração, biologia da polinização e reprodução. Revista Brasileira de Botânica 25:35–42.
2493;a;Silva & Peracchi 1995;Silva, S. S. P., and A. L. Peracchi. 1995. Observação da visita de morcegos (Chiroptera) às flores de Pseudobombax grandiflorum (Cav.) A. Robyns. Revista Brasileira de Zoologia 12:859–865.
2494;a;Silva & Peracchi 1995;Silva, S. S. P., and A. L. Peracchi. 1995. Observação da visita de morcegos (Chiroptera) às flores de Pseudobombax grandiflorum (Cav.) A. Robyns. Revista Brasileira de Zoologia 12:859–865.
2495;a;Silva & Peracchi 1999;Silva, S. S. P., and A. L. Peracchi. 1999. Visits of bats to flowers of Lafoensia glyptocarpa Koehne (Lytrhaceae). Revista Brasileira de Biologia 59:19–22.
2496;a;Silva & Peracchi 1999;Silva, S. S. P., and A. L. Peracchi. 1999. Visits of bats to flowers of Lafoensia glyptocarpa Koehne (Lytrhaceae). Revista Brasileira de Biologia 59:19–22.
2497;a;Silva & Peracchi 1999;Silva, S. S. P., and A. L. Peracchi. 1999. Visits of bats to flowers of Lafoensia glyptocarpa Koehne (Lytrhaceae). Revista Brasileira de Biologia 59:19–22.
2498;a;Silva & Peracchi 1999;Silva, S. S. P., and A. L. Peracchi. 1999. Visits of bats to flowers of Lafoensia glyptocarpa Koehne (Lytrhaceae). Revista Brasileira de Biologia 59:19–22.
2499;a;Silva & Piratelli 2014;Silva, BG., and AJ. Piratelli. 2014. Foraging behaviour of the Scale-throated Hermit Phaethornis eurynome Lesson, 1832 (Aves, Trochilidae) in Vriesea incurvata Gaudich (Bromeliaceae). Brazilian Journal of Biology 74:311–314.
2500;a;Silva & Piratelli 2014;Silva, BG., and AJ. Piratelli. 2014. Foraging behaviour of the Scale-throated Hermit Phaethornis eurynome Lesson, 1832 (Aves, Trochilidae) in Vriesea incurvata Gaudich (Bromeliaceae). Brazilian Journal of Biology 74:311–314.
2501;a;Silva et al. 2010;Silva, C. A., M. F. Vieira, and C. H. D. Amaral. 2010. Floral attributes, ornithophily and reproductive success of Palicourea longepedunculata (Rubiaceae), a distylous shrub in southeastern Brazil. Revista Brasileira de Botânica 33:207–213.
2502;a;Silva et al. 2010;Silva, C. A., M. F. Vieira, and C. H. D. Amaral. 2010. Floral attributes, ornithophily and reproductive success of Palicourea longepedunculata (Rubiaceae), a distylous shrub in southeastern Brazil. Revista Brasileira de Botânica 33:207–213.
2503;a;Silva et al. 2010;Silva, C. A., M. F. Vieira, and C. H. D. Amaral. 2010. Floral attributes, ornithophily and reproductive success of Palicourea longepedunculata (Rubiaceae), a distylous shrub in southeastern Brazil. Revista Brasileira de Botânica 33:207–213.
2504;a;Silva et al. 2010;Silva, C. A., M. F. Vieira, and C. H. D. Amaral. 2010. Floral attributes, ornithophily and reproductive success of Palicourea longepedunculata (Rubiaceae), a distylous shrub in southeastern Brazil. Revista Brasileira de Botânica 33:207–213.
2505;a;Silva 2008;Silva, L. B. 2008. Ecologia reprodutiva de Tillandsia stricta Sol. e T. gardneri Lind. (Bromeliaceae), no Parque Nacional da Restinga de Jurubatiba, RJ. Dissertação de Mestrado, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brasil.
2506;a;Silva 2008;Silva, L. B. 2008. Ecologia reprodutiva de Tillandsia stricta Sol. e T. gardneri Lind. (Bromeliaceae), no Parque Nacional da Restinga de Jurubatiba, RJ. Dissertação de Mestrado, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brasil.
2507;a;Silva 2008;Silva, L. B. 2008. Ecologia reprodutiva de Tillandsia stricta Sol. e T. gardneri Lind. (Bromeliaceae), no Parque Nacional da Restinga de Jurubatiba, RJ. Dissertação de Mestrado, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brasil.
2508;a;Silva 2008;Silva, L. B. 2008. Ecologia reprodutiva de Tillandsia stricta Sol. e T. gardneri Lind. (Bromeliaceae), no Parque Nacional da Restinga de Jurubatiba, RJ. Dissertação de Mestrado, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brasil.
2509;t;Silva 1991;Silva, S. S. P. da. 1991. Utilização de recursos florais na alimentação de morcegos filostomideos no campus da Universidade Federal Rural do Rio de Janeiro, Itaguai-RJ. Dissertação de Mestrado, Universidade Federal Rural do Rio de Janeiro, Rio de Janeiro, Brasil.
2510;t;Silva 1991;Silva, S. S. P. da. 1991. Utilização de recursos florais na alimentação de morcegos filostomideos no campus da Universidade Federal Rural do Rio de Janeiro, Itaguai-RJ. Dissertação de Mestrado, Universidade Federal Rural do Rio de Janeiro, Rio de Janeiro, Brasil.
2511;t;Silva 1991;Silva, S. S. P. da. 1991. Utilização de recursos florais na alimentação de morcegos filostomideos no campus da Universidade Federal Rural do Rio de Janeiro, Itaguai-RJ. Dissertação de Mestrado, Universidade Federal Rural do Rio de Janeiro, Rio de Janeiro, Brasil.
2512;a;Singer & Sazima 2000;Singer, R. B., and M. Sazima. 2000. The pollination of Stenorrhynchos lanceolatus (Aublet) L. C. Rich. (Orchidaceae: Spiranthinae) by hummingbirds in southeastern Brazil. Plant Systematics and Evolution 223:221–227.
2513;a;Singer & Sazima 2000;Singer, R. B., and M. Sazima. 2000. The pollination of Stenorrhynchos lanceolatus (Aublet) L. C. Rich. (Orchidaceae: Spiranthinae) by hummingbirds in southeastern Brazil. Plant Systematics and Evolution 223:221–227.
2514;a;Singer & Sazima 2000;Singer, R. B., and M. Sazima. 2000. The pollination of Stenorrhynchos lanceolatus (Aublet) L. C. Rich. (Orchidaceae: Spiranthinae) by hummingbirds in southeastern Brazil. Plant Systematics and Evolution 223:221–227.
2515;a;Singer & Sazima 2001;Singer, R. B., and M. Sazima. 2001. Flower morphology and pollination mechanism in three sympatric Goodyerinae orchids from southeastern Brazil. Annals of Botany 88:989–997.
2516;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2517;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2518;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2519;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2520;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2521;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2522;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2523;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2524;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2525;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2526;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2527;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2528;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2529;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2530;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2531;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2532;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2533;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2534;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2535;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2536;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2537;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2538;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2539;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2540;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2541;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2542;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2543;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2544;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2545;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2546;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2547;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2548;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2549;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2550;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2551;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2552;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2553;t;Siqueira-Filho 2003;Siqueira-Filho, J. A. 2003. Fenologia da floração, ecologia da polinização e conservação de Bromeliaceae na Floresta Atlântica Nordestina. Tese de Doutorado, Universidade Federal de Pernambuco, Pernambuco, Brasil.
2554;a;Siqueira-Filho & Machado 2001;Siqueira Filho, J. A. de, and I. C. S. Machado. 2001. Biologia reprodutiva de Canistrum aurantiacum E. Morren (Bromeliaceae) em remanescente da Floresta Atlântica, Nordeste do Brasil. Acta Botanica Brasilica 15:427–443.
